Country,City or Region (if applicable),Resolution,Year,Month (if applicable),Pollutant,Concentration,Unit,Method of Measurement,Data Source (Link),(Comments)
Indonesia,NA,8-hour max during warm season (6-month period),2011,NA,Ambient O3,43,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Indonesia,NA,8-hour max during warm season (6-month period),2012,NA,Ambient O3,43,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Indonesia,NA,8-hour max during warm season (6-month period),2013,NA,Ambient O3,44,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Indonesia,NA,8-hour max during warm season (6-month period),2014,NA,Ambient O3,44,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Indonesia,NA,8-hour max during warm season (6-month period),2015,NA,Ambient O3,44,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Indonesia,NA,8-hour max during warm season (6-month period),2016,NA,Ambient O3,45,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Indonesia,NA,8-hour max during warm season (6-month period),2017,NA,Ambient O3,45,ppb,"Estimates based on monitoring stations (nearly 10,000 sites around the world) and global chemical transport models; 8-hour daily maximum ozone concentrations.",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,1990,NA,Household AP,0.73,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,1995,NA,Household AP,0.64,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,2000,NA,Household AP,0.55,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,2005,NA,Household AP,0.52,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,2010,NA,Household AP,0.48,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,2011,NA,Household AP,0.47,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,2012,NA,Household AP,0.45,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,2013,NA,Household AP,0.43,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,2014,NA,Household AP,0.42,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,2015,NA,Household AP,0.4,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,2016,NA,Household AP,0.38,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Indonesia,NA,Annual,2017,NA,Household AP,0.36,Proportion of population,"Estimates based on information from surveys about cooking practices, information on the age and gender structure of the population in each country, and indoor measurements of household air pollution-related PM2.5",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,1990,NA,Ambient PM2.5,17,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,1995,NA,Ambient PM2.5,18,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,2000,NA,Ambient PM2.5,18,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,2005,NA,Ambient PM2.5,19,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,2010,NA,Ambient PM2.5,19,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,2011,NA,Ambient PM2.5,19,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,2012,NA,Ambient PM2.5,19,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,2013,NA,Ambient PM2.5,18,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,2014,NA,Ambient PM2.5,17,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,2015,NA,Ambient PM2.5,17,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,2016,NA,Ambient PM2.5,16,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
Malaysia,NA,Annual,2017,NA,Ambient PM2.5,16,??g/m3,"Estimated using data from air pollution monitoring stations (9,960 stations from 108 countries), satellite observations (from 1998 to 2017), and global chemical transport models
",https://www.stateofglobalair.org/,
